BoardName;Ticker;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID
PRINCIPAL FINANCIAL GROUP INC;PFG;01/12/2019;Audit;Roger Hochschild;Member;;Independent Director;Yes;Roger Hochschild departed in 21 May 2019;25087;Yes;33852
PRINCIPAL FINANCIAL GROUP INC;PFG;01/12/2019;Audit;Doctor Dan Gelatt Jr;Member;;Independent Director;Yes;Doctor Dan Gelatt Jr joined this role in 21 May 2007;25087;Yes;46886
PRINCIPAL FINANCIAL GROUP INC;PFG;01/12/2019;Audit;Sandy Helton;Chairman / Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Sandy Helton joined this role in 15 Aug 2011;25087;Yes;46901
PRINCIPAL FINANCIAL GROUP INC;PFG;01/12/2019;Audit;Scott Mills;Member;;Independent Director;Yes;Scott Mills joined this role in 21 May 2019;25087;Yes;1266996
PRINCIPAL FINANCIAL GROUP INC;PFG;01/12/2019;Audit;Diane Nordin;Member;;Independent Director;Yes;Diane Nordin joined this role in 25 Oct 2017;25087;Yes;1351004
PROGRESSIVE CORP (OHIO);PGR;01/12/2019;Audit;Jeff Kelly;Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Jeff Kelly joined this role in 16 May 2014;25199;Yes;36423
PROGRESSIVE CORP (OHIO);PGR;01/12/2019;Audit;Jeff Kelly;Financial Expert;Vice Chairman/CFO(3);Independent Director;Yes;Jeff Kelly joined this role in 16 May 2014;25199;Yes;36423
PROGRESSIVE CORP (OHIO);PGR;01/12/2019;Audit;Doctor Pat Nettles Jr;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Doctor Pat Nettles Jr joined this role in 2010;25199;Yes;86507
PROGRESSIVE CORP (OHIO);PGR;01/12/2019;Audit;Stuart Burgdoerfer;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Stuart Burgdoerfer joined this role in 2011;25199;Yes;534631
PROGRESSIVE CORP (OHIO);PGR;01/12/2019;Audit;Stuart Burgdoerfer;Financial Expert;VP/CFO(1);Independent Director;Yes;Stuart Burgdoerfer joined this role in 2011;25199;Yes;534631
PRUDENTIAL FINANCIAL INC;PRU;01/12/2019;Audit;Martina Hund-Mejean;Financial Expert;CFO(2);Independent Director;Yes;Martina Hund-Mejean joined this role in 01 Oct 2010;25332;Yes;34388
PRUDENTIAL FINANCIAL INC;PRU;01/12/2019;Audit;Doug Scovanner;Chairman / Financial Expert;;Independent Director;Yes;Doug Scovanner joined this role in 12 May 2015;25332;Yes;34862
PRUDENTIAL FINANCIAL INC;PRU;01/12/2019;Audit;George Paz;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;George Paz joined this role in 09 Mar 2016;25332;Yes;59681
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Al Zollar;Member;;Independent Director;Yes;Al Zollar joined this role in 17 Apr 2018;25378;Yes;35496
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Tom Renyi;Financial Expert;;Lead Independent Director;Yes;Tom Renyi departed in 16 Apr 2019;25378;Yes;35802
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Susan Tomasky;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Susan Tomasky joined this role in 19 Apr 2016;25378;Yes;45426
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Susan Tomasky;Chairman / Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Susan Tomasky joined this role in 19 Apr 2016;25378;Yes;45426
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Bill Hickey;Financial Expert;;Independent Director;Yes;Bill Hickey joined this role in 17 Apr 2018;25378;Yes;48416
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;David Lilley;Financial Expert;;Independent Director;Yes;David Lilley joined this role in 19 Apr 2016;25378;Yes;141795
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Willie Deese;Member;;Independent Director;Yes;Willie Deese joined this role in 18 Apr 2017;25378;Yes;484486
PUBLIC SERVICE ENTERPRISE GROUP INC;PEG;01/12/2019;Audit;Barry Ostrowsky;Financial Expert;;Independent Director;Yes;Barry Ostrowsky joined this role in 16 Apr 2019;25378;Yes;1195996
PUBLIC STORAGE (Public Storage Inc prior to 06/2007);PSA;01/12/2019;Audit;Leslie Heisz;Financial Expert;;Independent Trustee;Yes;Leslie Heisz joined this role in 26 Apr 2017;25380;Yes;69436
PUBLIC STORAGE (Public Storage Inc prior to 06/2007);PSA;01/12/2019;Audit;Dan Staton II;Financial Expert;;Independent Trustee;Yes;Dan Staton II joined this role in 09 May 2013;25380;Yes;142198
PUBLIC STORAGE (Public Storage Inc prior to 06/2007);PSA;01/12/2019;Audit;Dick Poladian;Chairman / Financial Expert;;Independent Trustee;Yes;Dick Poladian joined this role in 09 May 2013;25380;Yes;310266
PUBLIC STORAGE (Public Storage Inc prior to 06/2007);PSA;01/12/2019;Audit;Gary Pruitt;Financial Expert;CFO(2);Lead Independent Trustee;Yes;Gary Pruitt joined this role in 09 May 2013;25380;Yes;310447
PUBLIC STORAGE (Public Storage Inc prior to 06/2007);PSA;01/12/2019;Audit;Tariq Shaukat;Financial Expert;;Independent Trustee;Yes;Tariq Shaukat joined this role in 30 Jul 2019;25380;Yes;1269492
PULTEGROUP INC;PHM;01/12/2019;Audit;Brian Anderson;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Brian Anderson joined this role in 10 May 2018;25407;Yes;39091
PULTEGROUP INC;PHM;01/12/2019;Audit;Tom Folliard;Financial Expert;;Independent Director;Yes;Tom Folliard joined this role in 09 Jul 2012;25407;Yes;207627
PULTEGROUP INC;PHM;01/12/2019;Audit;John Peshkin;Financial Expert;;Independent Director;Yes;John Peshkin joined this role in 20 Jul 2016;25407;Yes;456931
PULTEGROUP INC;PHM;01/12/2019;Audit;Andre Hawaux;Chair/Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Andre Hawaux joined this role in 10 May 2018;25407;Yes;487703
PULTEGROUP INC;PHM;01/12/2019;Audit;Andre Hawaux;Chair/Financial Expert;VP/CFO(1);Independent Director;Yes;Andre Hawaux joined this role in 10 May 2018;25407;Yes;487703
PULTEGROUP INC;PHM;01/12/2019;Audit;Lila Snyder;Member;;Independent Director;Yes;Lila Snyder joined this role in 27 Aug 2018;25407;Yes;1342943
QUANTA SERVICES INC;PWR;01/12/2019;Audit;Vince Foster;Financial Expert;;Independent Director;Yes;Vince Foster joined this role in 26 May 2016;25544;Yes;182765
QUANTA SERVICES INC;PWR;01/12/2019;Audit;Bernard Fried;Financial Expert;MD/CFO(1);Independent Director;Yes;Bernard Fried joined this role in 21 May 2015;25544;Yes;208044
QUANTA SERVICES INC;PWR;01/12/2019;Audit;Worthing Jackman;Chairman / Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Worthing Jackman joined this role in 21 May 2015;25544;Yes;271325
RANGE RESOURCES CORP;RRC;01/12/2019;Audit;Margaret Dorman;Financial Expert;;Independent Director;Yes;Margaret Dorman joined this role in 01 Jul 2019;25756;Yes;61787
RANGE RESOURCES CORP;RRC;01/12/2019;Audit;Tony Dub;Financial Expert;;Independent Director;Yes;Tony Dub joined this role in 18 May 2016;25756;Yes;275568
RANGE RESOURCES CORP;RRC;01/12/2019;Audit;Greg Maxwell;Financial Expert;Finance Manager(2);Independent Chairman;Yes;Greg Maxwell joined this role in 16 May 2018;25756;Yes;1200803
RANGE RESOURCES CORP;RRC;01/12/2019;Audit;Greg Maxwell;Financial Expert;VP/CFO(3);Independent Chairman;Yes;Greg Maxwell joined this role in 16 May 2018;25756;Yes;1200803
RANGE RESOURCES CORP;RRC;01/12/2019;Audit;Brenda Cline;Chair/Financial Expert;;Independent Director;Yes;Brenda Cline joined this role in 16 May 2018;25756;Yes;1382897
REPUBLIC SERVICES INC;RSG;01/12/2019;Audit;Ray Rodriguez;Financial Expert;;Independent Director;Yes;Ray Rodriguez joined this role in 11 May 2018;26097;Yes;64682
REPUBLIC SERVICES INC;RSG;01/12/2019;Audit;Jim Snee;Financial Expert;;Independent Director;Yes;Jim Snee departed in 2019;26097;Yes;806078
REPUBLIC SERVICES INC;RSG;01/12/2019;Audit;Katharine Weymouth;Member;;Independent Director;Yes;Katharine Weymouth joined this role in 01 Oct 2018;26097;Yes;1089410
REPUBLIC SERVICES INC;RSG;01/12/2019;Audit;Tomago Collins;Member;;Independent Director;Yes;Tomago Collins joined this role in 06 May 2016;26097;Yes;1330363
REPUBLIC SERVICES INC;RSG;01/12/2019;Audit;Jennifer Kirk;Chairman / Financial Expert;;Independent Director;Yes;Jennifer Kirk joined this role in 11 May 2018;26097;Yes;1404640
ROBERT HALF INC (Robert Half International Inc prior to 07/2023);RHI;01/12/2019;Audit;Frederick Richman;Financial Expert;;Lead Independent Director;Yes;Frederick Richman joined this role in 21 May 2015;26429;Yes;81562
ROBERT HALF INC (Robert Half International Inc prior to 07/2023);RHI;01/12/2019;Audit;Barbara Forsberg-Novogradac;Chairman / Financial Expert;;Independent Director;Yes;Barbara Forsberg-Novogradac joined this role in 04 May 2011;26429;Yes;204932
ROBERT HALF INC (Robert Half International Inc prior to 07/2023);RHI;01/12/2019;Audit;The Hon. Marc Morial;Member;;Independent Director;Yes;The Hon. Marc Morial joined this role in 24 May 2017;26429;Yes;1307606
ROPER TECHNOLOGIES INC (Roper Industries Inc prior to 04/2015);ROP;01/12/2019;Audit;Amy Brinkley;Financial Expert;;Independent Director;Yes;Amy Brinkley joined this role in 08 Jun 2017;26544;Yes;33291
ROPER TECHNOLOGIES INC (Roper Industries Inc prior to 04/2015);ROP;01/12/2019;Audit;John Fort III;Financial Expert;;Independent Director;Yes;John Fort III joined this role in 29 May 2015;26544;Yes;34262
ROPER TECHNOLOGIES INC (Roper Industries Inc prior to 04/2015);ROP;01/12/2019;Audit;Bob Knowling Jr;Member;;Independent Director;Yes;Bob Knowling Jr joined this role in 20 Jun 2019;26544;Yes;41056
ROPER TECHNOLOGIES INC (Roper Industries Inc prior to 04/2015);ROP;01/12/2019;Audit;Christopher Wright;Chairman / Financial Expert;;Independent Director;Yes;Christopher Wright joined this role in 25 Jun 2015;26544;Yes;180636
ROPER TECHNOLOGIES INC (Roper Industries Inc prior to 04/2015);ROP;01/12/2019;Audit;Laura Thatcher;Member;;Independent Director;Yes;Laura Thatcher departed in 10 Jun 2019;26544;Yes;1536012
RYDER SYSTEM INC;R;01/12/2019;Audit;David Nord;Financial Expert;CFO(1);Independent Director;Yes;David Nord joined this role in 03 May 2019;26741;Yes;34407
RYDER SYSTEM INC;R;01/12/2019;Audit;Hansel Tookes II;Financial Expert;;Lead Independent Director;Yes;Hansel Tookes II joined this role in 07 May 2004;26741;Yes;44776
RYDER SYSTEM INC;R;01/12/2019;Audit;Bob Hagemann;Chairman / Financial Expert;VP/CFO(1);Independent Director;Yes;Bob Hagemann joined this role in 06 May 2016;26741;Yes;52407
RYDER SYSTEM INC;R;01/12/2019;Audit;Professor Doctor Abbie Smith;Financial Expert;;Independent Director;Outside;Professor Doctor Abbie Smith joined this role in 06 May 2016;26741;Yes;88867
RYDER SYSTEM INC;R;01/12/2019;Audit;Tamara Lundgren;Financial Expert;;Independent Director;Yes;Tamara Lundgren joined this role in 01 Oct 2012;26741;Yes;271123
RYDER SYSTEM INC;R;01/12/2019;Audit;Lou Nieto Jr;Financial Expert;;Independent Director;Yes;Lou Nieto Jr departed in 03 May 2019;26741;Yes;517016
AT&T INC (SBC Communications Inc prior to 11/2005);T;01/12/2019;Audit;Professor Doctor Laura Tyson;Member;;Independent Director;Yes;Professor Doctor Laura Tyson joined this role in 30 Apr 2010;27163;Yes;33017
AT&T INC (SBC Communications Inc prior to 11/2005);T;01/12/2019;Audit;Mike McCallister;Member;;Independent Director;Yes;Mike McCallister joined this role in 01 Feb 2013;27163;Yes;102957
AT&T INC (SBC Communications Inc prior to 11/2005);T;01/12/2019;Audit;Sam Di Piazza Jr;Chairman / Financial Expert;;Independent Director;Yes;Sam Di Piazza Jr joined this role in 29 Apr 2016;27163;Yes;180695
AT&T INC (SBC Communications Inc prior to 11/2005);T;01/12/2019;Audit;Cindy Taylor;Financial Expert;CFO(1);Independent Director;Yes;Cindy Taylor joined this role in 28 Jun 2013;27163;Yes;207184
MERCK & CO INC (Schering-Plough Corp prior to 11/2009);MRK;01/12/2019;Audit;Les Brun;Financial Expert;;Lead Independent Director;Yes;Les Brun joined this role in 24 May 2016;27219;Yes;41311
MERCK & CO INC (Schering-Plough Corp prior to 11/2009);MRK;01/12/2019;Audit;Pam Craig;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Pam Craig joined this role in 24 May 2016;27219;Yes;92292
MERCK & CO INC (Schering-Plough Corp prior to 11/2009);MRK;01/12/2019;Audit;Doctor Tom Cech;Member;;Independent Director;Yes;Doctor Tom Cech joined this role in 25 May 2010;27219;Yes;850134
MERCK & CO INC (Schering-Plough Corp prior to 11/2009);MRK;01/12/2019;Audit;Doctor Paul Rothman;Member;;Independent Director;Yes;Doctor Paul Rothman joined this role in 23 May 2017;27219;Yes;1372979
MERCK & CO INC (Schering-Plough Corp prior to 11/2009);MRK;01/12/2019;Audit;Mary Coe;Member;;Independent Director;Yes;Mary Coe joined this role in 18 Mar 2019;27219;Yes;1809375
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Indra Nooyi;Financial Expert;;Independent Director;Yes;Indra Nooyi joined this role in 11 Feb 2015;27242;Yes;33356
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Michael Marks;Member;;Independent Director;Yes;Michael Marks departed in 03 Apr 2019;27242;Yes;160118
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Peter Currie;Chairman / Financial Expert;;Lead Independent Director;Yes;Peter Currie joined this role in 03 Apr 2019;27242;Yes;200096
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Doctor Vera Kempston Darkes;Chairwoman;;Independent Director;Yes;Doctor Vera Kempston Darkes departed in 03 Apr 2019;27242;Yes;331142
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Patrick de La Chevardière;Financial Expert;CFO(1);Independent Director;Yes;Patrick de La Chevardière departed in 2019;27242;Yes;334221
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Professor Doctor Nikolay Kudryavtsev;Member;;Independent Director;Yes;Professor Doctor Nikolay Kudryavtsev joined this role in 04 Sep 2008;27242;Yes;531510
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Jeff Sheets;Chairman / Financial Expert;;Independent Director;Yes;Jeff Sheets joined this role in 28 Oct 2019;27242;Yes;655719
SCHLUMBERGER LIMITED;SLB;01/12/2019;Audit;Doctor Tatiana Mitrova;Member;;Independent Director;Yes;Doctor Tatiana Mitrova joined this role in 16 Oct 2018;27242;Yes;1250238
CHARLES SCHWAB CORP;SCHW;01/12/2019;Audit;Chris Dodds;Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Chris Dodds joined this role in 2015;27292;Yes;44621
CHARLES SCHWAB CORP;SCHW;01/12/2019;Audit;Steve Ellis;Financial Expert;;Independent Director;Yes;Steve Ellis joined this role in 16 May 2017;27292;Yes;1276544
CHARLES SCHWAB CORP;SCHW;01/12/2019;Audit;Mark Goldfarb;Chairman / Financial Expert;;Independent Director;Yes;Mark Goldfarb joined this role in 01 Mar 2013;27292;Yes;1276551
CHARLES SCHWAB CORP;SCHW;01/12/2019;Audit;John Adams Jr;Financial Expert;;Independent Director;Yes;John Adams Jr joined this role in 17 May 2016;27292;Yes;1479538
CHARLES SCHWAB CORP;SCHW;01/12/2019;Audit;Doctor Bill Haraf;Financial Expert;;Independent Director;Yes;Doctor Bill Haraf joined this role in 29 Jan 2015;27292;Yes;1517259
SEALED AIR CORP;SEE;01/12/2019;Audit;Patrick Duff;Financial Expert;;Independent Director;Yes;Patrick Duff joined this role in 19 May 2010;27418;Yes;140992
SEALED AIR CORP;SEE;01/12/2019;Audit;Jerry Whitaker;Ex-Officio;;Independent Chair;Yes;Jerry Whitaker joined this role in 17 May 2018;27418;Yes;882528
SEALED AIR CORP;SEE;01/12/2019;Audit;Françoise Colpron;Member;;Independent Director;Yes;Françoise Colpron joined this role in 16 May 2019;27418;Yes;1313458
SEALED AIR CORP;SEE;01/12/2019;Audit;Henry Keizer;Chairman / Financial Expert;;Independent Director;Yes;Henry Keizer joined this role in 17 May 2018;27418;Yes;1351653
SEALED AIR CORP;SEE;01/12/2019;Audit;Neil Lustig;Member;;Independent Director;Yes;Neil Lustig joined this role in 17 May 2018;27418;Yes;1533010
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Professor Bill Ouchi;Member;;Independent Director;Yes;Professor Bill Ouchi departed in 09 May 2019;27588;Yes;56892
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Jim Yardley;Member;;Independent Director;Yes;Jim Yardley joined this role in 09 May 2013;27588;Yes;457349
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Mike Mears;Member;;Independent Director;Yes;Mike Mears joined this role in 09 May 2019;27588;Yes;550759
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Maria Contreras-Sweet;Member;;Independent Director;Yes;Maria Contreras-Sweet joined this role in 14 Mar 2017;27588;Yes;754009
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Cynthia Walker;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Cynthia Walker joined this role in 09 May 2019;27588;Yes;1254956
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Doctor Andrés Conesa Labastida;Member;;Independent Director;Yes;Doctor Andrés Conesa Labastida joined this role in 23 Feb 2017;27588;Yes;1274868
SEMPRA (Sempra Energy prior to 05/2023);SRE;01/12/2019;Audit;Jack Taylor;Chairman / Financial Expert;;Independent Director;Yes;Jack Taylor joined this role in 13 May 2015;27588;Yes;1298252
SHERRITT INTERNATIONAL CORPORATION;S;01/12/2019;Audit;Sir Richard Lapthorne;Member;FD(2);Independent Chairman/Corporate Director;Yes;Sir Richard Lapthorne joined this role in 14 Sep 2011;27784;Yes;1055
SHERRITT INTERNATIONAL CORPORATION;S;01/12/2019;Audit;Lisa Pankratz;Chairwoman;CFO(1);Independent Corporate Director;Yes;Lisa Pankratz joined this role in 13 Jun 2017;27784;Yes;730902
SHERRITT INTERNATIONAL CORPORATION;S;01/12/2019;Audit;John Warwick;Member;;Independent Corporate Director;Yes;John Warwick joined this role in 13 Jun 2017;27784;Yes;1719079
SHERWIN-WILLIAMS CO;SHW;01/12/2019;Audit;Chris Poon;Financial Expert;;Independent Director;Yes;Chris Poon joined this role in 16 Apr 2014;27786;Yes;31384
SHERWIN-WILLIAMS CO;SHW;01/12/2019;Audit;Jeff Fettig;Financial Expert;;Independent Director;Yes;Jeff Fettig joined this role in 17 Apr 2019;27786;Yes;62752
SHERWIN-WILLIAMS CO;SHW;01/12/2019;Audit;Rich Kramer;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Rich Kramer joined this role in 18 Apr 2012;27786;Yes;333489
SHERWIN-WILLIAMS CO;SHW;01/12/2019;Audit;Art Anton;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Art Anton joined this role in 20 Apr 2011;27786;Yes;484491
SHERWIN-WILLIAMS CO;SHW;01/12/2019;Audit;Matt Thornton III;Member;;Independent Director;Yes;Matt Thornton III joined this role in 16 Jul 2014;27786;Yes;1405241
SIMON PROPERTY GROUP INC;SPG;01/12/2019;Audit;Larry Glasscock;Financial Expert;;Lead Independent Director;Yes;Larry Glasscock joined this role in 06 May 2010;28041;Yes;35837
SIMON PROPERTY GROUP INC;SPG;01/12/2019;Audit;Reuben Leibowitz;Financial Expert;;Independent Director;Yes;Reuben Leibowitz joined this role in 11 May 2005;28041;Yes;62687
SIMON PROPERTY GROUP INC;SPG;01/12/2019;Audit;Al Smith Jr;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Al Smith Jr joined this role in 11 May 2005;28041;Yes;141022
SIMON PROPERTY GROUP INC;SPG;01/12/2019;Audit;Marta Stewart;Financial Expert;;Independent Director;Yes;Marta Stewart joined this role in 12 Feb 2018;28041;Yes;204200
SIMON PROPERTY GROUP INC;SPG;01/12/2019;Audit;Stefan Selig;Financial Expert;;Independent Director;Yes;Stefan Selig joined this role in 10 Nov 2017;28041;Yes;1011575
SLM CORP (SALLIE MAE);SLM;01/12/2019;Audit;Marianne Keler;Chairman / Financial Expert;;Independent Director;Yes;Marianne Keler joined this role in 20 Jun 2019;28243;Yes;43186
SLM CORP (SALLIE MAE);SLM;01/12/2019;Audit;The Hon. Jim Matheson;Member;;Independent Director;Yes;The Hon. Jim Matheson joined this role in 23 Feb 2017;28243;Yes;494129
SLM CORP (SALLIE MAE);SLM;01/12/2019;Audit;Paul Child;Financial Expert;;Lead Independent Director;Yes;Paul Child joined this role in 30 Apr 2014;28243;Yes;1389222
SLM CORP (SALLIE MAE);SLM;01/12/2019;Audit;Carter Franke;Member;;Independent Director;Yes;Carter Franke joined this role in 20 Jun 2019;28243;Yes;1389223
SLM CORP (SALLIE MAE);SLM;01/12/2019;Audit;Jed Pitcher;Chairman / Financial Expert;;Independent Director;Yes;Jed Pitcher departed in 20 Jun 2019;28243;Yes;1389224
