BoardName;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID;Ticker
MASCO CORP;01/12/2019;Audit;Chuck Stevens III;Financial Expert;CFO(2);Independent Director;Yes;Chuck Stevens III joined this role in 01 Feb 2018;19758;Yes;1365670;MAS
MASCO CORP;01/12/2019;Audit;Chuck Stevens III;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Chuck Stevens III joined this role in 01 Feb 2018;19758;Yes;1365670;MAS
MASCO CORP;01/12/2019;Corporate Governance and Nominating;Chuck Stevens III;Member;;Independent Director;Yes;Chuck Stevens III joined this role in 01 Feb 2018;19758;Yes;1365670;MAS
MATTEL INC;01/12/2019;Audit;Roger Lynch;Financial Expert;;Independent Director;Yes;Roger Lynch joined this role in 26 Sep 2018;19820;Yes;8391;MAT
MATTEL INC;01/12/2019;Finance;Roger Lynch;Member;;Independent Director;Yes;Roger Lynch joined this role in 26 Sep 2018;19820;Yes;8391;MAT
MATTEL INC;01/12/2019;Executive;Doctor Mike Dolan;Chairman;;Lead Independent Director;Yes;Doctor Mike Dolan joined this role in 25 Jan 2015;19820;Yes;14074;MAT
MATTEL INC;01/12/2019;Compensation;Doctor Mike Dolan;Chairman;;Lead Independent Director;Yes;Doctor Mike Dolan joined this role in 10 May 2012;19820;Yes;14074;MAT
MATTEL INC;01/12/2019;Governance and Social Responsibility;Doctor Mike Dolan;Member;;Lead Independent Director;Yes;Doctor Mike Dolan joined this role in 13 May 2011;19820;Yes;14074;MAT
MATTEL INC;01/12/2019;Audit;Vasant Prabhu;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Vasant Prabhu joined this role in 25 Jan 2015;19820;Yes;25161;MAT
MATTEL INC;01/12/2019;Audit;Vasant Prabhu;Chairman / Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Vasant Prabhu joined this role in 25 Jan 2015;19820;Yes;25161;MAT
MATTEL INC;01/12/2019;Audit;Vasant Prabhu;Chairman / Financial Expert;Vice Chairman/CFO(2);Independent Director;Yes;Vasant Prabhu joined this role in 25 Jan 2015;19820;Yes;25161;MAT
MATTEL INC;01/12/2019;Executive;Vasant Prabhu;Member;;Independent Director;Yes;Vasant Prabhu joined this role in 25 Jan 2015;19820;Yes;25161;MAT
MATTEL INC;01/12/2019;Finance;Vasant Prabhu;Member;;Independent Director;Yes;Vasant Prabhu joined this role in 13 May 2011;19820;Yes;25161;MAT
MATTEL INC;01/12/2019;Audit;Dominic Ng;Financial Expert;;Independent Director;Yes;Dominic Ng joined this role in 17 Apr 2006;19820;Yes;181006;MAT
MATTEL INC;01/12/2019;Executive;Dominic Ng;Member;;Independent Director;Yes;Dominic Ng joined this role in 17 May 2018;19820;Yes;181006;MAT
MATTEL INC;01/12/2019;Finance;Dominic Ng;Chairman;;Independent Director;Yes;Dominic Ng joined this role in 17 May 2018;19820;Yes;181006;MAT
MATTEL INC;01/12/2019;Audit;Richard Bradley;Financial Expert;;Independent Director;Yes;Richard Bradley joined this role in 17 May 2018;19820;Yes;455764;MAT
MATTEL INC;01/12/2019;Compensation;Richard Bradley;Member;;Independent Director;Yes;Richard Bradley joined this role in 17 May 2018;19820;Yes;455764;MAT
MATTEL INC;01/12/2019;Executive;Ann Lewnes;Member;;Independent Director;Yes;Ann Lewnes joined this role in 17 May 2018;19820;Yes;531525;MAT
MATTEL INC;01/12/2019;Governance and Social Responsibility;Ann Lewnes;Chairman;;Independent Director;Yes;Ann Lewnes joined this role in 17 May 2018;19820;Yes;531525;MAT
MATTEL INC;01/12/2019;Finance;Søren Laursen;Member;;Interim ED;Yes;Søren Laursen joined this role in 17 May 2018;19820;No;1194663;MAT
MATTEL INC;01/12/2019;Governance and Social Responsibility;Søren Laursen;Member;;Interim ED;Yes;Søren Laursen joined this role in 01 Oct 2019;19820;No;1194663;MAT
MATTEL INC;01/12/2019;Finance;Søren Laursen;Member;;Independent Director;Yes;Søren Laursen joined this role in 17 May 2018;19820;Yes;1194663;MAT
MATTEL INC;01/12/2019;Governance and Social Responsibility;Søren Laursen;Member;;Independent Director;Yes;Søren Laursen joined this role in 01 Oct 2019;19820;Yes;1194663;MAT
MATTEL INC;01/12/2019;Governance and Social Responsibility;Adriana de Griffin;Member;;Independent Director;Yes;Adriana de Griffin joined this role in 26 Sep 2018;19820;Yes;1261663;MAT
MATTEL INC;01/12/2019;Compensation;Doctor Judy Olian;Member;;Independent Director;Yes;Doctor Judy Olian joined this role in 26 Sep 2018;19820;Yes;1390977;MAT
MATTEL INC;01/12/2019;Governance and Social Responsibility;Doctor Judy Olian;Member;;Independent Director;Yes;Doctor Judy Olian joined this role in 26 Sep 2018;19820;Yes;1390977;MAT
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Gary Rodkin;Member;Division Chairman/CEO(1);Independent Director;Yes;Gary Rodkin joined this role in 24 Jan 2017;19939;Yes;41376;MKC
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Gary Rodkin;Member;Division Chairman/CEO(1);Independent Director;Yes;Gary Rodkin joined this role in 24 Jan 2017;19939;Yes;41376;MKC.V
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Gary Rodkin;Member;President/CEO(2);Independent Director;Yes;Gary Rodkin joined this role in 24 Jan 2017;19939;Yes;41376;MKC
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Gary Rodkin;Member;President/CEO(2);Independent Director;Yes;Gary Rodkin joined this role in 24 Jan 2017;19939;Yes;41376;MKC.V
MCCORMICK & CO INC;01/11/2019;Audit;Doctor Mike Fitzpatrick;Member;;Independent Director;Outside;Doctor Mike Fitzpatrick departed in 27 Mar 2019;19939;Yes;51276;MKC
MCCORMICK & CO INC;01/11/2019;Audit;Doctor Mike Fitzpatrick;Member;;Independent Director;Outside;Doctor Mike Fitzpatrick departed in 27 Mar 2019;19939;Yes;51276;MKC.V
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Doctor Freeman Hrabowski III;Chairman;;Independent Director;Yes;Doctor Freeman Hrabowski III joined this role in 2003;19939;Yes;57667;MKC
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Doctor Freeman Hrabowski III;Chairman;;Independent Director;Yes;Doctor Freeman Hrabowski III joined this role in 2003;19939;Yes;57667;MKC.V
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Margaret Preston;Member;;Independent Director;Yes;Margaret Preston joined this role in 01 Jan 2007;19939;Yes;183774;MKC
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Margaret Preston;Member;;Independent Director;Yes;Margaret Preston joined this role in 01 Jan 2007;19939;Yes;183774;MKC.V
MCCORMICK & CO INC;01/11/2019;Compensation;Michael Mangan;Member;;Lead Independent Director;Yes;Michael Mangan joined this role in 28 Mar 2018;19939;Yes;204335;MKC
MCCORMICK & CO INC;01/11/2019;Compensation;Michael Mangan;Member;;Lead Independent Director;Yes;Michael Mangan joined this role in 28 Mar 2018;19939;Yes;204335;MKC.V
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Michael Mangan;Member;;Lead Independent Director;Yes;Michael Mangan joined this role in 31 Mar 2010;19939;Yes;204335;MKC
MCCORMICK & CO INC;01/11/2019;Nominating and Corporate Governance;Michael Mangan;Member;;Lead Independent Director;Yes;Michael Mangan joined this role in 31 Mar 2010;19939;Yes;204335;MKC.V
MCCORMICK & CO INC;01/11/2019;Compensation;Tony Vernon;Chairman;;Independent Director;Yes;Tony Vernon joined this role in 28 Mar 2018;19939;Yes;530887;MKC
MCCORMICK & CO INC;01/11/2019;Compensation;Tony Vernon;Chairman;;Independent Director;Yes;Tony Vernon joined this role in 28 Mar 2018;19939;Yes;530887;MKC.V
MCCORMICK & CO INC;01/11/2019;Audit;Patricia Little;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Patricia Little joined this role in 03 Apr 2013;19939;Yes;598195;MKC
MCCORMICK & CO INC;01/11/2019;Audit;Patricia Little;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Patricia Little joined this role in 03 Apr 2013;19939;Yes;598195;MKC.V
MCCORMICK & CO INC;01/11/2019;Compensation;Jacques Tapiero;Member;;Independent Director;Yes;Jacques Tapiero joined this role in 25 Mar 2015;19939;Yes;879158;MKC
MCCORMICK & CO INC;01/11/2019;Compensation;Jacques Tapiero;Member;;Independent Director;Yes;Jacques Tapiero joined this role in 25 Mar 2015;19939;Yes;879158;MKC.V
MCCORMICK & CO INC;01/11/2019;Audit;Maritza Montiel;Member;;Independent Director;Yes;Maritza Montiel joined this role in 22 Jan 2019;19939;Yes;1286441;MKC
MCCORMICK & CO INC;01/11/2019;Audit;Maritza Montiel;Member;;Independent Director;Yes;Maritza Montiel joined this role in 22 Jan 2019;19939;Yes;1286441;MKC.V
MCCORMICK & CO INC;01/11/2019;Compensation;Maritza Montiel;Member;;Independent Director;Yes;Maritza Montiel departed in 22 Jan 2019;19939;Yes;1286441;MKC
MCCORMICK & CO INC;01/11/2019;Compensation;Maritza Montiel;Member;;Independent Director;Yes;Maritza Montiel departed in 22 Jan 2019;19939;Yes;1286441;MKC.V
MCCORMICK & CO INC;01/11/2019;Audit;Mike Conway;Member;;Independent Director;Yes;Mike Conway joined this role in 27 May 2015;19939;Yes;1340870;MKC
MCCORMICK & CO INC;01/11/2019;Audit;Mike Conway;Member;;Independent Director;Yes;Mike Conway joined this role in 27 May 2015;19939;Yes;1340870;MKC.V
MCDONALD'S CORP;01/12/2019;Compensation;Paul Walsh;Member;;Independent Director;Yes;Paul Walsh joined this role in 14 Jan 2019;19944;Yes;1392;MCD
MCDONALD'S CORP;01/12/2019;Corporate Responsibility & Sustainability;Paul Walsh;Member;;Independent Director;Yes;Paul Walsh joined this role in 14 Jan 2019;19944;Yes;1392;MCD
MCDONALD'S CORP;01/12/2019;Executive;Bob Eckert;Member;;Independent Director;Yes;Bob Eckert joined this role in 2008;19944;Yes;32734;MCD
MCDONALD'S CORP;01/12/2019;Governance;Bob Eckert;Member;;Independent Director;Yes;Bob Eckert joined this role in 22 May 2003;19944;Yes;32734;MCD
MCDONALD'S CORP;01/12/2019;Public Policy and Strategy;Bob Eckert;Chairman;;Independent Director;Yes;Bob Eckert joined this role in 2016;19944;Yes;32734;MCD
MCDONALD'S CORP;01/12/2019;Governance;John Rogers Jr;Member;;Independent Director;Yes;John Rogers Jr joined this role in 21 May 2015;19944;Yes;33425;MCD
MCDONALD'S CORP;01/12/2019;Compensation;John Rogers Jr;Member;;Independent Director;Yes;John Rogers Jr joined this role in 22 May 2003;19944;Yes;33425;MCD
MCDONALD'S CORP;01/12/2019;Executive;Miles White;Member;;Independent Director;Yes;Miles White joined this role in 21 May 2015;19944;Yes;33500;MCD
MCDONALD'S CORP;01/12/2019;Governance;Miles White;Chairman;;Independent Director;Yes;Miles White joined this role in 22 May 2014;19944;Yes;33500;MCD
MCDONALD'S CORP;01/12/2019;Public Policy and Strategy;Miles White;Member;;Independent Director;Yes;Miles White joined this role in 2016;19944;Yes;33500;MCD
MCDONALD'S CORP;01/12/2019;Executive;Rick Hernandez Jr;Member;;Independent Chairman;Yes;Rick Hernandez Jr joined this role in 22 May 2003;19944;Yes;34425;MCD
MCDONALD'S CORP;01/12/2019;Governance;Rick Hernandez Jr;Member;;Independent Chairman;Yes;Rick Hernandez Jr joined this role in 22 May 2003;19944;Yes;34425;MCD
MCDONALD'S CORP;01/12/2019;Public Policy and Strategy;Rick Hernandez Jr;Member;;Independent Chairman;Yes;Rick Hernandez Jr joined this role in 2016;19944;Yes;34425;MCD
MCDONALD'S CORP;01/12/2019;Executive;Jeanne Jackson;Member;;Independent Director;Yes;Jeanne Jackson departed in 23 May 2019;19944;Yes;35940;MCD
MCDONALD'S CORP;01/12/2019;Governance;Jeanne Jackson;Member;;Independent Director;Yes;Jeanne Jackson departed in 23 May 2019;19944;Yes;35940;MCD
MCDONALD'S CORP;01/12/2019;Compensation;Jeanne Jackson;Chairman;;Independent Director;Yes;Jeanne Jackson departed in 23 May 2019;19944;Yes;35940;MCD
MCDONALD'S CORP;01/12/2019;Compensation;Rick Lenny;Chairman;;Independent Director;Yes;Rick Lenny joined this role in 23 May 2019;19944;Yes;36118;MCD
MCDONALD'S CORP;01/12/2019;Corporate Responsibility & Sustainability;Rick Lenny;Member;;Independent Director;Yes;Rick Lenny joined this role in 19 May 2011;19944;Yes;36118;MCD
MCDONALD'S CORP;01/12/2019;Executive;Sheila Penrose;Member;;Independent Director;Yes;Sheila Penrose joined this role in 01 Nov 2019;19944;Yes;332155;MCD
MCDONALD'S CORP;01/12/2019;Audit and Finance;Sheila Penrose;Member;;Independent Director;Yes;Sheila Penrose joined this role in 2016;19944;Yes;332155;MCD
MCDONALD'S CORP;01/12/2019;Corporate Responsibility & Sustainability;Sheila Penrose;Chairman;;Independent Director;Yes;Sheila Penrose joined this role in 26 May 2016;19944;Yes;332155;MCD
MCDONALD'S CORP;01/12/2019;Compensation;Lloyd Dean;Member;;Independent Director;Yes;Lloyd Dean joined this role in 26 May 2016;19944;Yes;336892;MCD
MCDONALD'S CORP;01/12/2019;Audit and Finance;Lloyd Dean;Financial Expert;;Independent Director;Yes;Lloyd Dean joined this role in 2016;19944;Yes;336892;MCD
MCDONALD'S CORP;01/12/2019;Audit and Finance;Margo Georgiadis;Financial Expert;;Independent Director;Yes;Margo Georgiadis joined this role in 24 May 2017;19944;Yes;545856;MCD
MCDONALD'S CORP;01/12/2019;Corporate Responsibility & Sustainability;Margo Georgiadis;Member;;Independent Director;Yes;Margo Georgiadis joined this role in 26 May 2016;19944;Yes;545856;MCD
MCDONALD'S CORP;01/12/2019;Executive;Steve Easterbrook;Chairman;;President/CEO;Yes;Steve Easterbrook departed in 01 Nov 2019;19944;No;894295;MCD
MCDONALD'S CORP;01/12/2019;Executive;John Mulligan;Member;;Independent Director;Yes;John Mulligan joined this role in 26 May 2016;19944;Yes;1125746;MCD
MCDONALD'S CORP;01/12/2019;Audit and Finance;John Mulligan;Chairman / Financial Expert;;Independent Director;Yes;John Mulligan joined this role in 2016;19944;Yes;1125746;MCD
MCDONALD'S CORP;01/12/2019;Public Policy and Strategy;John Mulligan;Member;;Independent Director;Yes;John Mulligan joined this role in 2016;19944;Yes;1125746;MCD
MCDONALD'S CORP;01/12/2019;Executive;Chris Kempczinski;Chairman;;President/CEO;Yes;Chris Kempczinski joined this role in 01 Nov 2019;19944;No;1381393;MCD
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Governance;Ed Mueller;Member;;Lead Independent Director;Yes;Ed Mueller joined this role in 31 Jul 2013;19966;Yes;3162;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compensation;Ed Mueller;Member;;Lead Independent Director;Yes;Ed Mueller joined this role in 23 Jul 2008;19966;Yes;3162;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Finance;Andy Bryant;Member;;Independent Director;Yes;Andy Bryant departed in 25 Jul 2018;19966;Yes;33205;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compensation;Andy Bryant;Chairman;;Independent Director;Yes;Andy Bryant departed in 23 Jul 2018;19966;Yes;33205;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Audit;Chris Jacobs;Member;;Independent Director;Yes;Chris Jacobs joined this role in 25 Jul 2018;19966;Yes;39641;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compliance;Chris Jacobs;Member;;Independent Director;Yes;Chris Jacobs joined this role in Jan 2019;19966;Yes;39641;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Governance;Chris Jacobs;Member;;Independent Director;Yes;Chris Jacobs joined this role in 31 Jul 2013;19966;Yes;39641;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compensation;Chris Jacobs;Member;;Independent Director;Yes;Chris Jacobs departed in 23 Jul 2018;19966;Yes;39641;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Audit;Marie Knowles;Chairwoman / Financial Expert;Executive VP/CFO(3);Independent Director;Outside;Marie Knowles joined this role in 30 Jul 2003;19966;Yes;40661;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compliance;Marie Knowles;Member;;Independent Director;Outside;Marie Knowles joined this role in Jan 2019;19966;Yes;40661;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Finance;Marie Knowles;Member;;Independent Director;Outside;Marie Knowles joined this role in 31 Jul 2002;19966;Yes;40661;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Audit;Don Knauss;Member;;Independent Director;Yes;Don Knauss joined this role in 20 Oct 2014;19966;Yes;203813;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Finance;Don Knauss;Chairman;;Independent Director;Yes;Don Knauss joined this role in 23 Jul 2018;19966;Yes;203813;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Governance;Don Knauss;Chairman;;Independent Director;Yes;Don Knauss departed in 23 Jul 2018;19966;Yes;203813;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Finance;Doctor Tony Coles Jr;Member;;Independent Director;Yes;Doctor Tony Coles Jr joined this role in 23 Jul 2018;19966;Yes;270837;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compensation;Doctor Tony Coles Jr;Chairman;;Independent Director;Yes;Doctor Tony Coles Jr joined this role in 23 Jul 2018;19966;Yes;270837;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Audit;Susan Salka;Member;CFO(1);Independent Director;Yes;Susan Salka departed in 23 Jul 2018;19966;Yes;271645;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Audit;Susan Salka;Member;Finance Manager(1);Independent Director;Yes;Susan Salka departed in 23 Jul 2018;19966;Yes;271645;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Governance;Susan Salka;Chairman;;Independent Director;Yes;Susan Salka joined this role in 25 Jul 2018;19966;Yes;271645;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compensation;Susan Salka;Member;;Independent Director;Yes;Susan Salka joined this role in 23 Jul 2018;19966;Yes;271645;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Audit;Dominic Caruso;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Dominic Caruso joined this role in 12 Sep 2018;19966;Yes;502668;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compliance;Dominic Caruso;Member;;Independent Director;Yes;Dominic Caruso joined this role in Jan 2019;19966;Yes;502668;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Finance;Dominic Caruso;Member;;Independent Director;Yes;Dominic Caruso joined this role in 12 Sep 2018;19966;Yes;502668;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compliance;Brad Lerman;Chairman;;Independent Director;Yes;Brad Lerman joined this role in Jan 2019;19966;Yes;805650;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Governance;Brad Lerman;Member;;Independent Director;Yes;Brad Lerman joined this role in 25 Jul 2018;19966;Yes;805650;MCK
MCKESSON CORP (McKesson HBOC Inc prior to 08/2001);01/03/2019;Compensation;Brad Lerman;Member;;Independent Director;Yes;Brad Lerman joined this role in 23 Jul 2018;19966;Yes;805650;MCK
MEDTRONIC PLC (Medtronic Inc prior to 01/2015);01/04/2019;Audit;Jim Lenehan;Financial Expert;;Independent Director;Yes;Jim Lenehan joined this role in 28 Aug 2017;20186;Yes;31220;MDT
